pgh123456,李寻欢,16,300,81,1.22,104,4769,93
pgh123456,索尼,17,50,6,.02,33,5450,21
pgh123456,胡雪岩,18,100,6,.03,37,6360,21
pgh123456,曹雪芹,19,50,6,.02,60,10875,21
pgh123456,海大富,20,300,48,.72,76,5676,61
pgh123456,华佗,21,100,7,.04,32,5059,31
pgh123456,墨子,22,50,6,.02,33,5415,22
pgh123456,杜甫,23,300,26,.39,67,8323,43
pgh123456,廉颇,24,300,46,.69,58,2432,57
pgh123456,庄周,25,51,6,.02,41,7090,21
pgh123456,李元芳,26,300,76,1.15,89,2741,94
pgh123456,鲁班,27,51,6,.02,41,7182,21
pgh123456,孙武,28,350,336,5.92,372,7217,347
pgh123456,张良,29,51,6,.02,25,3870,22
pgh123456,姜子牙,30,51,6,.02,35,5970,22
pgh123456,关羽,33,350,158,2.81,172,2994,485
pgh123456,张飞,34,350,173,3.07,200,5542,184
pgh123456,赵云,35,350,167,3.09,196,5950,176
pgh123456,马超,36,400,973,19.97,978,1006,1040
pgh123456,黄忠,37,350,173,3.07,201,5689,184
pgh123456,诸葛亮,38,350,187,3.34,247,12013,208
pgh123456,庞统,39,350,181,3.21,214,6661,197
pgh123456,周瑜,40,350,204,3.61,227,4746,220
pgh123456,郭嘉,41,350,476,8.58,504,5727,933
pgh123456,韦小宝,44,350,53,.93,80,5591,593
pgh123456,关银屏,51,350,504,8.88,555,10329,1178
pgh123456,马云騄,55,400,60,1.21,88,5727,781
pgh1234567,零零发,1,300,222,3.35,224,482,228
pgh1234567,鳌拜,2,300,96,1.45,117,4286,104
pgh1234567,和珅,3,50,3,.01,45,8415,12
pgh1234567,郑板桥,4,50,3,.01,32,5975,14
pgh1234567,喜来乐,5,50,4,.01,49,9172,15
pgh1234567,苏乞儿,6,300,80,1.21,107,5505,87
pgh1234567,李卫,7,51,3,.01,41,7610,14
pgh1234567,刘伯温,8,300,48,.72,84,7200,60
pgh1234567,林则徐,9,50,3,.01,39,7335,16
pgh1234567,方世玉,10,300,55,.83,66,2357,65
pgh1234567,多尔衮,11,300,55,.83,78,4696,65
pgh1234567,左宗棠,12,300,70,1.06,86,3238,80
pgh1234567,张之洞,13,300,48,.72,57,1807,63
pgh1234567,蒲松龄,14,59,4,.01,47,8650,18
pgh1234567,李鸿章,15,59,3,.01,47,8985,17
pgh1234567,李寻欢,16,300,55,.83,96,8377,63
